id,uid,name,shortname,longtitude,latitude,nhfrid,subcounty_uid,subcounty,district_uid,district,region,level,ownership,authority,status,facility_id,subcounty_id,district_id,region_id,licensed,address,contact_personemail,contact_personmobile,contact_personname,contact_persontitle,date_opened,bed_capacity,services,user_district_id,owner_id,createdAt,updatedAt
6507,WWn6FQoyoB6,Grace Medical Clinic (Mbuya I),Grace Medical Clinic (Mbuya I) HC II,32.637623,0.329504,8008022987791,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,38336,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.584 +0300,2025-09-07 15:14:51.584 +0300
6506,SLPaCIqF33F,Grace Dental Clinic,Grace Dental Clinic,,,8008029131051,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,Clinic,PFP,Private Authority,Non-Functional,37773,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.581 +0300,2025-09-07 15:14:51.581 +0300
6505,yLdZJn7Djck,Goshen Medical Centre,Goshen Medical Centre,,,8008028420467,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Functional,37281,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.578 +0300,2025-09-07 15:14:51.578 +0300
6504,ffWIgtfMjjH,Goodday Clinic,Goodday Clinic HC II,32.60376,0.337755,8008026096751,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Functional,38161,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.576 +0300,2025-09-07 15:14:51.576 +0300
6503,gwfpKKlf9Bj,Goodcare Medical Centre,Goodcare Medical Centre HC II,32.59926,0.351533,8008026382789,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,38576,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.573 +0300,2025-09-07 15:14:51.573 +0300
6502,aBqoslhNpz0,Good Will Polly Clinic,Good Will Polly Clinic HC III,32.63772,0.321462,8008029893490,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC III,PFP,Private Authority,Functional,38642,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.570 +0300,2025-09-07 15:14:51.570 +0300
6501,t1XqyXiiplB,Good Shephered Medical Centre,Good Shephered Medical Centre HC II,32.631554,0.334596,8008022598612,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,38130,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.567 +0300,2025-09-07 15:14:51.567 +0300
6500,fbSneuPK8Am,Good Shepherd Medical Center,Good Shepherd Medical Center,,,,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Functional,37249,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.564 +0300,2025-09-07 15:14:51.564 +0300
6499,xFVFAAQwj8P,Good Sammaritan Domicillaky and Matenity,Good Sammaritan Domicillaky and Matenity HC II,32.628387,0.334064,8008024309804,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,37861,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.561 +0300,2025-09-07 15:14:51.561 +0300
6498,nNmlgx5sX9L,Good Samaritan Clinic (Banda),Good Samaritan Clinic (Banda) HC II,,,8008026020070,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,37917,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.559 +0300,2025-09-07 15:14:51.559 +0300
6497,Pt2TBoTfFmN,Good Samaritan Clinic- Mbuya,Good Samaritan Clinic- Mbuya HC II,32.628468,0.334056,8008027685408,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Functional,38506,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.556 +0300,2025-09-07 15:14:51.556 +0300
6496,O15kKJHswW3,Good Life Care Clinic,Good Life Care Clinic HC II,32.643764,0.323261,8008029011501,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,37595,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.553 +0300,2025-09-07 15:14:51.553 +0300
6495,PnloN9zfelH,Good Hope Medical Clinic,Good Hope Medical Clinic HC II,32.65116,0.313555,8008026137040,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,38004,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.550 +0300,2025-09-07 15:14:51.550 +0300
6494,BIt9TPxWFSS,Good Choice Medical,Good Choice Medical,,,8008023393070,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Functional,38261,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.547 +0300,2025-09-07 15:14:51.547 +0300
6493,lXiM5d8eIpa,Good brothers,Good brothers HC II,,,8008024205618,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,37158,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.544 +0300,2025-09-07 15:14:51.544 +0300
6492,i7Fuc4Klcyo,Golden Eye Surgery and Optical Services,Golden Eye Surgery and Optical Services HC II,32.606087,0.327333,8008028759626,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,37188,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.541 +0300,2025-09-07 15:14:51.541 +0300
6491,EmtGWe9jpiG,Gold Medical Chamber,Gold Medical Chamber,,,8008029124969,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Functional,37970,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.538 +0300,2025-09-07 15:14:51.538 +0300
6490,Cs2r6Cs1uj1,Gods Mercy Medical Centre,Gods Mercy Medical Centre HC II,32.538544,0.338195,8008024923928,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,37369,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.535 +0300,2025-09-07 15:14:51.535 +0300
6489,IYFbH2yRAzc,Gods Mercy Clinic (Kyanja),Gods Mercy Clinic (Kyanja) HC II,32.6137,0.372014,8008027762186,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,38750,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.532 +0300,2025-09-07 15:14:51.532 +0300
6488,Z048TZ9uAu3,God Cares Medical Centre,God Cares Medical Center HC II,,,8008027607415,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,37423,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.528 +0300,2025-09-07 15:14:51.528 +0300
6486,WhPM66YD1S9,Goal Medical Centre,Goal Medical Centre HC II,,,8008028530025,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,37803,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.523 +0300,2025-09-07 15:14:51.523 +0300
6485,jZZaAHvMUdv,Glory Medicine Centre,Glory Medicine Centre HC II,32.640034,0.334947,8008026177093,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,37364,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.519 +0300,2025-09-07 15:14:51.519 +0300
6484,tUeo3S6DbC6,Glorious Medical Clinic,Glorious Medical Clinic,,,8008023342948,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Functional,37563,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.516 +0300,2025-09-07 15:14:51.516 +0300
6483,sUn4xkpMKPz,Gifted Hands Clinic,Gifted Hands Clinic,,,8008023629155,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,Clinic,PFP,Private Authority,Non-Functional,38482,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.513 +0300,2025-09-07 15:14:51.513 +0300
6482,tGCtaiozbVm,Genesis Medical Centre (Mbuya),Genesis Medical Centre (Mbuya) HC II,32.637207,0.326107,8008027871422,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,37436,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.510 +0300,2025-09-07 15:14:51.510 +0300
6481,cNfLuxBwc50,General Medical Clinic,General Medical Clinic HC II,,,8008028412847,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,37999,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.508 +0300,2025-09-07 15:14:51.508 +0300
6480,yizcjGSBkYs,Gen-Pearl Medical Centre,Gen-Pearl Medical Centre,,,8008027219466,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Functional,37095,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.504 +0300,2025-09-07 15:14:51.504 +0300
6479,eYfYllZTnY0,Gemini Medical Centre,Gemini Medical Center HC II,32.59365,0.39527,8008023162052,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Functional,38975,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.501 +0300,2025-09-07 15:14:51.501 +0300
6478,Z3eyqoVkNNt,Gabex Medical Centre,Gabex Medical Center HC II,32.61112,0.357813,8008025092442,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,38706,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.498 +0300,2025-09-07 15:14:51.498 +0300
6477,QErrLqw5QNO,Full Life,Full Life,,,8008029010017,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Functional,37511,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.494 +0300,2025-09-07 15:14:51.494 +0300
6476,d2i4vc5k5Lw,Focus Medical Centre,Focus Medical Centre HC II,,,8008024279743,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,37244,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.492 +0300,2025-09-07 15:14:51.492 +0300
6475,C3bsz0847dX,Focus Medical Centre,Focus Medical Center HC II,32.612377,0.357039,8008026600204,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,38888,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.489 +0300,2025-09-07 15:14:51.489 +0300
6474,XcoAxo7CTcW,Floma Medical Center,Floma Medical Center,,,,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Functional,37564,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.486 +0300,2025-09-07 15:14:51.486 +0300
6473,Rz4AY9xX8bj,First Priority Medical Centre,First Priority Medical Centre,,,8008028196796,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Functional,37015,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.481 +0300,2025-09-07 15:14:51.481 +0300
6472,csS3kM9b2rO,First Line Medical Clinic,First Line Medical Clinic,,,8008026271340,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Functional,38680,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.477 +0300,2025-09-07 15:14:51.477 +0300
6471,lonwyANQkda,First Choice Clinic,First Choice Clinic,,,8008029813624,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Functional,38163,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.473 +0300,2025-09-07 15:14:51.473 +0300
6470,sQ0w6NDpCOo,Fiona Clinic (Nakawa),Fiona Clinic (Nakawa) HC II,32.613342,0.352428,8008022070448,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,38921,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.469 +0300,2025-09-07 15:14:51.469 +0300
6469,IOLYkt4sIA8,Farsham Medical Centre,Farsham Medical Centre HC II,32.62274,0.366474,8008029060243,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,37214,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.466 +0300,2025-09-07 15:14:51.466 +0300
6468,uoXxE0GAS1z,Fareen Medical Clinic,Fareen Medical Clinic,,,8008025509882,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Functional,38842,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.462 +0300,2025-09-07 15:14:51.462 +0300
6467,X0giNVjxX76,Family Hope Centre Kampala,Family Hope Centre Kampala Special Clinic,32.612152,0.346025,8008021693859,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,Clinic,PNFP,Private Authority,Functional,37203,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.459 +0300,2025-09-07 15:14:51.459 +0300
6466,Of2X0YyaPVa,Family Doctors Medicare Clinic,Family Doctors Medicare Clinic HC II,32.654926,0.30631,8008026998089,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,38622,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.456 +0300,2025-09-07 15:14:51.456 +0300
6465,yVehCOuhkpy,Family Doctors Clinic (Ntinda),Family Doctors Clinic (Ntinda) HC II,,,8008026573681,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Functional,38328,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.452 +0300,2025-09-07 15:14:51.452 +0300
6464,VYLUX6JCmEe,Family Clinic Mulimira,Family Clinic Mulimira,,,8008029306749,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Functional,37825,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.449 +0300,2025-09-07 15:14:51.449 +0300
6463,Fl2gaCBXvK7,The Family Clinic and Nursing Home Kitintale,Family Clinic and Nursing Home Kitintale HC II,,,8008021564978,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,38564,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.446 +0300,2025-09-07 15:14:51.446 +0300
6462,gwrHdxBZJa5,Family Care Medical Clinic,Family Care Medical Clinic HC II,,,8008026069487,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,37107,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.443 +0300,2025-09-07 15:14:51.443 +0300
6461,oS0UIwPaUAE,Expert Fox Clinic,Expert Fox Clinic,,,8008021836196,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Functional,37635,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.439 +0300,2025-09-07 15:14:51.439 +0300
6460,s0HfXcO5c1M,Exodus Pysychiatric Clinic,Exodus Pysychiatric Clinic HC II,,,8008029770283,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,37018,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.436 +0300,2025-09-07 15:14:51.436 +0300
6459,L1cVWMETOKe,Excel Medical Centre,Excel Medical Center HC II,,,8008026999972,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,38657,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.433 +0300,2025-09-07 15:14:51.433 +0300
6458,rF9AkTpGNzv,Everest Medical Clinic,Everest Medical Clinic HC II,32.627373,0.33386,8008024154894,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,37681,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.429 +0300,2025-09-07 15:14:51.429 +0300
6457,Pg8T5Xva5Zk,Eunand Health Care Clinic,Eunand Health Care Clinic,,,8008026463363,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Functional,38739,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.426 +0300,2025-09-07 15:14:51.426 +0300
6456,fqOcfTcjaf7,Emin Pasha,Emin Pasha HC II,32.6324,0.334455,8008021700529,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,37496,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.423 +0300,2025-09-07 15:14:51.423 +0300
6455,VVH02Jd6M7Q,Emergency Medical Clinic,Emergency Medical Clinic HC II,32.636055,0.316681,8008023867846,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,37896,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.420 +0300,2025-09-07 15:14:51.420 +0300
6454,wnRUMddLaEt,Elkom Health Centre,Elkom Health Centre HC II,,,8008028132887,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,37872,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.416 +0300,2025-09-07 15:14:51.416 +0300
6453,ki7OTkwbiYr,Elcom Health Clinic,Elcom Health Clinic HC II,32.64984,0.323912,8008023436977,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,38064,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.413 +0300,2025-09-07 15:14:51.413 +0300
6452,pWldExa8Ojf,Ebenezer Gifted Hands Dental Clinic,Ebenezer Gifted Hands Dental Clinic HC II,32.61431,0.355667,8008023466485,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,38656,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.410 +0300,2025-09-07 15:14:51.410 +0300
6451,lH5QSyERJlJ,Eastside Clinic,Eastside Clinic HC II,,,8008021369199,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,38134,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.407 +0300,2025-09-07 15:14:51.407 +0300
6450,ytoEiEpwMps,E Motion Clinic,E Motion Clinic HC II,32.60554,0.351913,8008028838682,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,38084,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.404 +0300,2025-09-07 15:14:51.404 +0300
6449,O1fnHvip9Gl,Don Medical Services,Don Medical Services HC II,,,8008027427719,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Functional,38071,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.401 +0300,2025-09-07 15:14:51.401 +0300
6448,oCkW1vsMdgD,Don-Ken Clinic Nakawa,Don-Ken Clinic Nakawa,,,8008024245733,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Functional,38338,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.398 +0300,2025-09-07 15:14:51.398 +0300
6447,XEb2UCfNwnf,Dolphine Medical Centre,Dolphine Medical Centre,,,8008025815363,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Functional,38027,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.394 +0300,2025-09-07 15:14:51.394 +0300
6446,Ejmi04UR8XX,Doctor's Clinic (Luzira),Doctors' Clinic (Luzira) HC II,32.645878,0.302486,8008025944724,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,38208,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.390 +0300,2025-09-07 15:14:51.390 +0300
6445,Ruty1Q8hvHB,Doctors' Clinic (Bukoto I),Doctors' Clinic (Bukoto I) HC II,32.603214,0.351333,8008023502686,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,37174,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.387 +0300,2025-09-07 15:14:51.387 +0300
6444,V5qahSuK9sC,Doctor's Medical Care,Doctor's Medical Care Centre HC II,32.635834,0.34316,8008024142179,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,38020,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.383 +0300,2025-09-07 15:14:51.383 +0300
6443,QrLt3EGbb6z,Doctor's Clinic (Nakawa),Doctor's Clinic (Nakawa) HC II,,,8008028732728,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,37191,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.379 +0300,2025-09-07 15:14:51.379 +0300
6442,POMhOacUaSn,Devine Medical Clinic (Banda),Devine Medical Clinic (Banda) HC II,32.63616,0.345485,8008021103326,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,37840,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.374 +0300,2025-09-07 15:14:51.374 +0300
6441,yQFmhfsTcwd,Devine Dental Clinic,Devine Dental Clinic HC II,32.615746,0.356331,8008027421451,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Functional,38909,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.370 +0300,2025-09-07 15:14:51.370 +0300
6440,rkgcMVUlpVt,Devine Care Clinic,Devine Care Clinic HC II,,,8008022040263,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,37633,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.366 +0300,2025-09-07 15:14:51.366 +0300
6439,f59kLIQAmzL,Destiny Medical Clinic,Destiny Medical Clinic,,,8008021451383,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Functional,38830,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.362 +0300,2025-09-07 15:14:51.362 +0300
6438,gqZsr7WYwOl,Desire Medical Services,Desire Medical Services HC II,32.595993,0.352056,8008022409984,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Functional,37074,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.358 +0300,2025-09-07 15:14:51.358 +0300
6437,NO9Vlckpoec,Defence Intelligence And Security Health Centre,Defence Intelligence And Security Health Centre,,,8008025437377,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,GOV,UPDF,Functional,37237,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.354 +0300,2025-09-07 15:14:51.354 +0300
6436,mZjfM23nDEU,Debby Medical Clinic,Debby Medical Clinic HC II,32.62269,0.370337,8008025776694,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Functional,37270,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.350 +0300,2025-09-07 15:14:51.350 +0300
6435,vghfEcZPew0,Davis Medical Clinic,Davis Medical Clinic HC II,32.63614,0.345268,8008029574212,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,37368,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.346 +0300,2025-09-07 15:14:51.346 +0300
3284,mKgJoH5Q6nQ,Jalen Clinic,Jalen Clinic HC II,,,8008029527591,LYuMx5oPsR5,Kawempe Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,38593,1883,78,9,,,,,,,,,[],,1,2025-09-07 15:14:38.347 +0300,2025-09-07 15:14:38.347 +0300
6434,tPcDmrLZ4kS,Dancan Clinic,Dancan Clinic HC II,32.62433,0.333184,8008024054784,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,37361,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.342 +0300,2025-09-07 15:14:51.342 +0300
6433,odKv8puCQNr,Csl Medical,Csl Medical Centre HC II,32.638077,0.339036,8008024197607,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,37717,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.338 +0300,2025-09-07 15:14:51.338 +0300
6432,nqQTQICpQCP,"Consult Clinic, Kisaasi Health Centre II","Consult Clinic, Kisaasi HC II",32.600037,0.376484,8008028651418,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Functional,37425,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.333 +0300,2025-09-07 15:14:51.333 +0300
6431,pX3MU1qFGrp,Consult Clinic and Laboratory Services,Consult Clinic and Laboratory Sevrvice HC II,32.600037,0.376484,8008023161757,kKEBeO1LL7S,Nakawa Division,aXmBzv61LbM,Kampala District,Kampala,HC II,PFP,Private Authority,Non-Functional,36982,1787,78,9,,,,,,,,,[],,1,2025-09-07 15:14:51.328 +0300,2025-09-07 15:14:51.328 +0300
