id,name,code,parent_id,level_id,createdAt,updatedAt
36930,Buyende Police HC II,,941,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36931,St. Kizito Mission Namirali HC II,,1867,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36932,Malongo HC III,,1217,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36933,Lulyambuzi HC III,,1427,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36934,Senior Command Staff College HC II,,1937,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36935,Pearl Diagnostic Clinic,,935,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36936,Maziriga HC II,,438,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36937,Kikalu HC II,,1585,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36938,Bupadhengo HC III,,752,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36939,Kyemeire HC II,,422,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36940,Muwumba HC III,,1937,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36941,Mazuba HC II - Ngo,,1303,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36942,Aoet HC II,,1750,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36943,Bugali HC II,,1688,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36944,Kamuli Prisons HC II,,215,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36945,Mofla Medical Centre HC II,,1505,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36946,Nabikooli HC II,,1498,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36947,Magamaga HC III,,902,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36948,Kibuye Genaral Clinic HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36949,Prime Care Medical Centre,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36950,Ayebare Care Clinic HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36951,Bendo Clinic HC II,,1787,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36952,Faith Healing Center HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36953,Hope For Life Clinic,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36954,Mengo Dental Clinic HC II,,1337,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36955,Palm Medicare HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36956,Devine Clinic HC II,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36957,God Bless Cares Clinic HC II,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36958,Good Will Medical Clinic,,1337,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36959,St. Agnes Clinic (Kabuye) HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36960,Prosper Dental Clinic HC II,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36961,Health God's  Mrecy Clinic HC II,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36962,Monalisa Women Andchildrens Health Care HC II,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36963,Cosf Medical Centre,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36964,Crane Health Services HC II,,1337,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36965,Jika Medical Clinic and Lab. Services HC II,,304,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36966,Pentagon Clinic HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36967,Mirembe Clinic (Lukuli) HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36968,Pearl Medical Centre HC IV,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36969,Kampala Dental Clinic HC II,,1337,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36970,Divine Health Care HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36971,Kiswa HC III,,1787,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36972,God'S Healing Clinic Kikoni,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36973,Devine Medical Centre,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36974,St. Roberts Medical Center HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36975,"Besesuda,Ear,Nose and Throat Surgeon",,1337,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36976,Gloria Medical Centre HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36977,Jabrison Medical Centre,,304,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36978,Maria Hana Health Care Ntinda HC II,,1787,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36979,Mulit Care Medical Clinic HC II,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36980,Yoni Medical Centre,,304,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36981,Life Health Service Care HC II,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36982,Consult Clinic and Laboratory Sevrvice HC II,,1787,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36983,Real Medical Clinic HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36984,Kf Medical Centre HC II,,304,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36985,Coweser Medical Clinic HC II,,304,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36986,City Hall Clinic HC II,,1337,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36987,Frontier Medical Centre HC II,,1337,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36988,Bright Medical Centre HC II,,304,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36989,Spiro Medical Centre Mugalu,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36990,Mercy General Care HC II,,304,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36991,St. Theraza Medical Center HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36992,Alpha And Omega Clinic,,1337,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36993,Mercy Clinic (Bwaise II) HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36994,Patient Dom Clinic HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36995,Alpha Clinical Laboratories HC II,,1787,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36996,Willing Medical Center HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36997,Victory Medical Centre HC II,,304,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36998,Fati Clinic HC II,,1337,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
36999,Tusubira Clinic HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37000,Global Medical Clinic HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37001,St. Timothy Medical Clinic HC II,,1787,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37002,Healingway Hospital,,1787,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37003,Fair Plus HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37004,Gibbson Clinic and Lab Services HC II,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37005,Rabin Clinic HC II,,1337,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37006,Sisters Clinic HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37007,Kibuli Consultation Clinic HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37008,Grace Medical Clinic (Wabigalo) HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37009,Carrapy Clinic HC II,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37010,Modern Medical Clinic,,1787,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37011,Dominion Clinic,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37012,Suubi Medical Clinic (Kasubi) HC II,,304,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37013,Reach Out Mbuya - Banda Clinic,,1787,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37014,St. Stephen's  Mpererwe Hospital,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37015,First Priority Medical Centre,,1787,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37016,Mbuya Clinic HC II,,1787,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37017,Philomena Medical Clinic HC II,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37018,Exodus Pysychiatric Clinic HC II,,1787,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37019,Doctor's  General Clinic HC II,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37020,Medicare Kampala Diagnostic Centre HC II,,1337,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37021,Shima Medical Centre,,304,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37022,Peniel Clinic HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37023,Shak Health Clinic,,304,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37024,City Medicals HC II,,1337,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37025,Elgon Family Clinic HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37026,Blessed Clinic (Kazo Angola) HC II,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37027,Kadic Hospital,,1787,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37028,St. Peters Clinic HC II,,1787,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37029,B.O.N Dental Clinic HC II,,1787,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37030,St.Joseph Maternity Centre HC II,,304,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37031,Agape Medical Centre,,304,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37032,Baylor Medical Centre HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37033,Alpha Medical Clinic (Luwafu) HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37034,Save And Serve Health Care,,304,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37035,Merck Clinic HC II,,304,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37036,Malalikka Medical Centre,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37037,Run Dental Clinic HC II,,1337,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37038,J R Clinic HC II,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37039,Jubilee Health Services HC II,,1787,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37040,Inter-City Medical Centre HC II,,304,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37041,Allied Health Clinic HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37042,Market Street Medical Cenntre,,1787,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37043,Basiima Healthy Care HC II,,304,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37044,Tawhid Medical Centre (Kampala) HC II,,1337,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37045,Yesu Amala Clinic HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37046,Ndeeba Medical Centre HC II,,304,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37047,Florence Medical Services HC II,,304,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37048,Ntinda Hospital,,1787,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37049,Sseremba Medical Care HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37050,AAR Ntinda HC II,,1787,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37051,Sanyu Clinic Ggaba HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37052,Diana Medical Center Nsambya Kevina HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37053,Hearts Medical Chambers,,304,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37054,Asiel Medical Clinic,,1787,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37055,Doctor's Medical Centre Kampala(DMCK),,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37056,St. Agnes Clinic (Nateete) HC II,,304,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37057,Adcare Medical Centre HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37058,Amazion Medical Centre,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37059,Victoria University Healthcare Centre HC III,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37060,Nrsl Health Care HC II,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37061,Mukisa Health Care HC II,,304,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37062,Akugoba HC III,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37063,Ruku Medical Service,,1787,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37064,St. Luke Health Center HC IV,,1787,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37065,Kyebando Health Clinic HC II,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37066,Middle East Bugolobi and Diagnostic Centre HC III,,1787,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37067,Blessing Clinic HC II,,1787,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37068,St. Luke Society HC II,,304,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37069,Mutima Life Clinic,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37070,Kyadondo Medical Centre HC IV,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37071,Peter Claver J & Sseremba Medical Centre HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37072,Kitebi Medical Centre HC II,,304,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37073,Kibuli Hospital,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37074,Desire Medical Services HC II,,1787,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37075,Ali Medical Services HC II,,1337,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37076,Gyenvudde Clinic HC II,,1337,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37077,Kamokya Medcare Clinic HC II,,1787,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37078,Mariam Medical Care Clinic HC II,,304,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37079,Medcar Eye Clinic HC II,,1337,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37080,Labpedia,,1337,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37081,Morera Medical Centre,,304,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37082,Nyange Clinic (Kamwokya II) HC II,,1337,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37083,M HC II,,1337,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37084,Seanz Medical Clinic HC II,,1787,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37085,Kisa Kyamaria Clinic - Gaba,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37086,Anex Medical Centre HC II,,1787,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37087,Chantric Mc,,1787,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37088,AAR Clinic Acacia HC II,,1337,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37089,People's  Clinic (Makindye) HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37090,Wisdom Medical Centre Kanyanya,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37091,Queens Health Services HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37092,The Doctore Clinic HC II,,304,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37093,Travel Clinic International,,1337,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37094,Medi-Pal International Hospital,,1337,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37095,Gen-Pearl Medical Centre,,1787,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37096,Kins Mdical Centre HC II,,304,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37097,Caremax Medical Centre,,1787,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37098,St. Mark Medical Clinic HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37099,Ronnie Clinic,,1337,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37100,Bulamu Treatment Centre HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37101,Beersheba Clinic HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37102,Kavule Clinic HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37103,Osiman Medical Clinic HC II,,304,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37104,Mazima Clinic HC II,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37105,Philomena Health Centre HC III,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37106,Clara Skin Clinic HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37107,Family Care Medical Clinic HC II,,1787,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37108,Mbn Clinical Lab,,1337,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37109,Jomi Eye Care Climic HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37110,Multi Care Clinic (Mpererwe) HC II,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37111,God Healing General Clinic HC II,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37112,Medicare Health Professionals Col. Clinic HC II,,304,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37113,Hasana Medical Centre HC II,,304,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37114,Centrise Clinic HC II,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37115,Good Samaritan Clinic (Salaama) HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37116,AAR Kabalagala Clinic HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37117,Rema Medical Centre,,1337,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37118,Mbuya Parents Clinic HC II,,1787,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37119,M&C Medical Centre,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37120,Guardian Medi Care HC II,,1337,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37121,Addy Domiciliary Clinic,,304,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37122,Honexus Medicare,,1787,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37123,Venus Medical Centre HC II,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37124,Labpedia HC II,,1337,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37125,Dental Studio HC II,,1337,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37126,Emmanuel Medical Center HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37127,Meeting Point Kampala HC III,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37128,Beatrice Medical Services HC II,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37129,Univic Medical Center HC II,,1337,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37130,Mengo Joint Clinic HC II,,1337,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37131,Mariam Domiciliary Clinic HC II,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37132,St. Rosemary Clinic HC II,,1787,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37133,Global Safe Medical Centre HC II,,1337,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37134,Kisaasi Medical Centre HC II,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37135,St. Luke Clinic (Makindye) HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37136,Akwata Empora Clinic HC II,,1337,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37137,Makindye Domicilliary Clinic HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37138,Joy Cares Medical Clinic HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37139,SAREC Medical Care HC II,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37140,Family Health Clinic and Lab Services HC II,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37141,Rite Medic Clinic Kitintale HC II,,1787,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37142,Super Health Centre HC II,,1337,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37143,Shamy Medical Clinic,,304,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37144,Kampala Emmergiency Clinic HC II,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37145,Josenam Health Clinic HC II,,1787,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37146,Fertility Endoscopy Clinic HC II,,1337,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37147,Maria Kiwamirembe Clinic HC II,,1883,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37148,Allied Medical Clinic,,304,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37149,Molly and Balongo Health Care HC II,,1337,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37150,Bugolobi Medical Center HC IV,,1787,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37151,Joy Medical Centre HC III,,304,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37152,Banda Life Care Clinic HC II,,1787,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37153,Global Medical Centre,,304,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37154,God's  Able Clinic HC II,,417,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
37155,Lian Medical Center HC II,,304,5,2025-08-30 17:45:03.225 +0300,2025-08-30 17:45:03.225 +0300
